image_id,source_id,template_family,label,edit_type,amount_changed,date_changed,transaction_id_changed,width,height,file_format,jpeg_quality,filename,relative_path
tpl2_src031_font_alter_02,tpl2_src031_none_01,2,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl2_src031_font_alter_02.png,processed/tpl2_src031_font_alter_02.png
tpl2_src031_amount_change_03,tpl2_src031_none_01,2,synthetic_fake,amount_change,yes,no,no,400,800,PNG,95,tpl2_src031_amount_change_03.png,processed/tpl2_src031_amount_change_03.png
tpl2_src031_crop_04,tpl2_src031_none_01,2,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl2_src031_crop_04.png,processed/tpl2_src031_crop_04.png
tpl2_src032_none_01,tpl2_src032_none_01,2,original,none,no,no,no,400,800,PNG,95,tpl2_src032_none_01.png,raw/tpl2_src032_none_01.png
tpl2_src032_font_alter_01,tpl2_src032_none_01,2,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl2_src032_font_alter_01.png,processed/tpl2_src032_font_alter_01.png
tpl2_src032_recompress_02,tpl2_src032_none_01,2,original_transformed,recompress,no,no,no,400,800,PNG,66,tpl2_src032_recompress_02.png,processed/tpl2_src032_recompress_02.png
tpl2_src032_text_insert_03,tpl2_src032_none_01,2,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl2_src032_text_insert_03.png,processed/tpl2_src032_text_insert_03.png
tpl2_src032_text_remove_04,tpl2_src032_none_01,2,synthetic_fake,text_remove,no,no,no,400,800,PNG,95,tpl2_src032_text_remove_04.png,processed/tpl2_src032_text_remove_04.png
tpl2_src033_none_01,tpl2_src033_none_01,2,original,none,no,no,no,400,800,PNG,95,tpl2_src033_none_01.png,raw/tpl2_src033_none_01.png
tpl2_src033_text_insert_01,tpl2_src033_none_01,2,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl2_src033_text_insert_01.png,processed/tpl2_src033_text_insert_01.png
tpl2_src033_text_remove_02,tpl2_src033_none_01,2,synthetic_fake,text_remove,no,no,yes,400,800,PNG,95,tpl2_src033_text_remove_02.png,processed/tpl2_src033_text_remove_02.png
tpl2_src033_amount_change_03,tpl2_src033_none_01,2,synthetic_fake,amount_change,yes,no,no,400,800,PNG,95,tpl2_src033_amount_change_03.png,processed/tpl2_src033_amount_change_03.png
tpl2_src033_font_alter_04,tpl2_src033_none_01,2,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl2_src033_font_alter_04.png,processed/tpl2_src033_font_alter_04.png
tpl2_src034_none_01,tpl2_src034_none_01,2,original,none,no,no,no,400,800,PNG,95,tpl2_src034_none_01.png,raw/tpl2_src034_none_01.png
tpl2_src034_recompress_01,tpl2_src034_none_01,2,original_transformed,recompress,no,no,no,400,800,PNG,52,tpl2_src034_recompress_01.png,processed/tpl2_src034_recompress_01.png
tpl2_src034_text_insert_02,tpl2_src034_none_01,2,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl2_src034_text_insert_02.png,processed/tpl2_src034_text_insert_02.png
tpl2_src034_transaction_id_change_03,tpl2_src034_none_01,2,synthetic_fake,transaction_id_change,no,no,yes,400,800,PNG,95,tpl2_src034_transaction_id_change_03.png,processed/tpl2_src034_transaction_id_change_03.png
tpl2_src034_resize_04,tpl2_src034_none_01,2,original_transformed,resize,no,no,no,400,800,PNG,95,tpl2_src034_resize_04.png,processed/tpl2_src034_resize_04.png
tpl2_src035_none_01,tpl2_src035_none_01,2,original,none,no,no,no,400,800,PNG,95,tpl2_src035_none_01.png,raw/tpl2_src035_none_01.png
tpl2_src035_text_remove_01,tpl2_src035_none_01,2,synthetic_fake,text_remove,no,no,no,400,800,PNG,95,tpl2_src035_text_remove_01.png,processed/tpl2_src035_text_remove_01.png
tpl2_src035_transaction_id_change_02,tpl2_src035_none_01,2,synthetic_fake,transaction_id_change,no,no,yes,400,800,PNG,95,tpl2_src035_transaction_id_change_02.png,processed/tpl2_src035_transaction_id_change_02.png
tpl2_src035_date_change_03,tpl2_src035_none_01,2,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl2_src035_date_change_03.png,processed/tpl2_src035_date_change_03.png
tpl2_src035_text_insert_04,tpl2_src035_none_01,2,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl2_src035_text_insert_04.png,processed/tpl2_src035_text_insert_04.png
tpl2_src036_none_01,tpl2_src036_none_01,2,original,none,no,no,no,400,800,PNG,95,tpl2_src036_none_01.png,raw/tpl2_src036_none_01.png
tpl2_src036_resize_01,tpl2_src036_none_01,2,original_transformed,resize,no,no,no,400,800,PNG,95,tpl2_src036_resize_01.png,processed/tpl2_src036_resize_01.png
tpl2_src036_recompress_02,tpl2_src036_none_01,2,original_transformed,recompress,no,no,no,400,800,PNG,65,tpl2_src036_recompress_02.png,processed/tpl2_src036_recompress_02.png
tpl2_src036_font_alter_03,tpl2_src036_none_01,2,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl2_src036_font_alter_03.png,processed/tpl2_src036_font_alter_03.png
tpl2_src036_date_change_04,tpl2_src036_none_01,2,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl2_src036_date_change_04.png,processed/tpl2_src036_date_change_04.png
tpl2_src037_none_01,tpl2_src037_none_01,2,original,none,no,no,no,400,800,PNG,95,tpl2_src037_none_01.png,raw/tpl2_src037_none_01.png
tpl2_src037_date_change_01,tpl2_src037_none_01,2,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl2_src037_date_change_01.png,processed/tpl2_src037_date_change_01.png
tpl2_src037_text_remove_02,tpl2_src037_none_01,2,synthetic_fake,text_remove,no,no,yes,400,800,PNG,95,tpl2_src037_text_remove_02.png,processed/tpl2_src037_text_remove_02.png
tpl2_src037_resize_03,tpl2_src037_none_01,2,original_transformed,resize,no,no,no,400,800,PNG,95,tpl2_src037_resize_03.png,processed/tpl2_src037_resize_03.png
tpl2_src037_font_alter_04,tpl2_src037_none_01,2,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl2_src037_font_alter_04.png,processed/tpl2_src037_font_alter_04.png
tpl2_src038_none_01,tpl2_src038_none_01,2,original,none,no,no,no,400,800,PNG,95,tpl2_src038_none_01.png,raw/tpl2_src038_none_01.png
tpl2_src038_text_remove_01,tpl2_src038_none_01,2,synthetic_fake,text_remove,no,no,yes,400,800,PNG,95,tpl2_src038_text_remove_01.png,processed/tpl2_src038_text_remove_01.png
tpl2_src038_text_insert_02,tpl2_src038_none_01,2,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl2_src038_text_insert_02.png,processed/tpl2_src038_text_insert_02.png
tpl2_src038_crop_03,tpl2_src038_none_01,2,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl2_src038_crop_03.png,processed/tpl2_src038_crop_03.png
tpl2_src038_date_change_04,tpl2_src038_none_01,2,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl2_src038_date_change_04.png,processed/tpl2_src038_date_change_04.png
tpl2_src039_none_01,tpl2_src039_none_01,2,original,none,no,no,no,400,800,PNG,95,tpl2_src039_none_01.png,raw/tpl2_src039_none_01.png
tpl2_src039_crop_01,tpl2_src039_none_01,2,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl2_src039_crop_01.png,processed/tpl2_src039_crop_01.png
tpl2_src039_text_insert_02,tpl2_src039_none_01,2,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl2_src039_text_insert_02.png,processed/tpl2_src039_text_insert_02.png
tpl2_src039_font_alter_03,tpl2_src039_none_01,2,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl2_src039_font_alter_03.png,processed/tpl2_src039_font_alter_03.png
tpl2_src039_recompress_04,tpl2_src039_none_01,2,original_transformed,recompress,no,no,no,400,800,PNG,70,tpl2_src039_recompress_04.png,processed/tpl2_src039_recompress_04.png
tpl2_src040_none_01,tpl2_src040_none_01,2,original,none,no,no,no,400,800,PNG,95,tpl2_src040_none_01.png,raw/tpl2_src040_none_01.png
tpl2_src040_amount_change_01,tpl2_src040_none_01,2,synthetic_fake,amount_change,yes,no,no,400,800,PNG,95,tpl2_src040_amount_change_01.png,processed/tpl2_src040_amount_change_01.png
tpl2_src040_date_change_02,tpl2_src040_none_01,2,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl2_src040_date_change_02.png,processed/tpl2_src040_date_change_02.png
tpl2_src040_crop_03,tpl2_src040_none_01,2,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl2_src040_crop_03.png,processed/tpl2_src040_crop_03.png
tpl2_src040_text_insert_04,tpl2_src040_none_01,2,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl2_src040_text_insert_04.png,processed/tpl2_src040_text_insert_04.png
tpl3_src041_none_01,tpl3_src041_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src041_none_01.png,raw/tpl3_src041_none_01.png
tpl3_src041_transaction_id_change_01,tpl3_src041_none_01,3,synthetic_fake,transaction_id_change,no,no,yes,400,800,PNG,95,tpl3_src041_transaction_id_change_01.png,processed/tpl3_src041_transaction_id_change_01.png
tpl3_src041_resize_02,tpl3_src041_none_01,3,original_transformed,resize,no,no,no,400,800,PNG,95,tpl3_src041_resize_02.png,processed/tpl3_src041_resize_02.png
tpl3_src041_font_alter_03,tpl3_src041_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src041_font_alter_03.png,processed/tpl3_src041_font_alter_03.png
tpl3_src041_text_remove_04,tpl3_src041_none_01,3,synthetic_fake,text_remove,no,no,no,400,800,PNG,95,tpl3_src041_text_remove_04.png,processed/tpl3_src041_text_remove_04.png
tpl3_src042_none_01,tpl3_src042_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src042_none_01.png,raw/tpl3_src042_none_01.png
tpl3_src042_recompress_01,tpl3_src042_none_01,3,original_transformed,recompress,no,no,no,400,800,PNG,58,tpl3_src042_recompress_01.png,processed/tpl3_src042_recompress_01.png
tpl3_src042_resize_02,tpl3_src042_none_01,3,original_transformed,resize,no,no,no,400,800,PNG,95,tpl3_src042_resize_02.png,processed/tpl3_src042_resize_02.png
tpl3_src042_font_alter_03,tpl3_src042_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src042_font_alter_03.png,processed/tpl3_src042_font_alter_03.png
tpl3_src042_date_change_04,tpl3_src042_none_01,3,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl3_src042_date_change_04.png,processed/tpl3_src042_date_change_04.png
tpl3_src043_none_01,tpl3_src043_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src043_none_01.png,raw/tpl3_src043_none_01.png
tpl3_src043_text_remove_01,tpl3_src043_none_01,3,synthetic_fake,text_remove,no,no,no,400,800,PNG,95,tpl3_src043_text_remove_01.png,processed/tpl3_src043_text_remove_01.png
tpl3_src043_text_insert_02,tpl3_src043_none_01,3,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl3_src043_text_insert_02.png,processed/tpl3_src043_text_insert_02.png
tpl3_src043_transaction_id_change_03,tpl3_src043_none_01,3,synthetic_fake,transaction_id_change,no,no,yes,400,800,PNG,95,tpl3_src043_transaction_id_change_03.png,processed/tpl3_src043_transaction_id_change_03.png
tpl3_src043_crop_04,tpl3_src043_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src043_crop_04.png,processed/tpl3_src043_crop_04.png
tpl3_src044_none_01,tpl3_src044_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src044_none_01.png,raw/tpl3_src044_none_01.png
tpl3_src044_crop_01,tpl3_src044_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src044_crop_01.png,processed/tpl3_src044_crop_01.png
tpl3_src044_amount_change_02,tpl3_src044_none_01,3,synthetic_fake,amount_change,yes,no,no,400,800,PNG,95,tpl3_src044_amount_change_02.png,processed/tpl3_src044_amount_change_02.png
tpl3_src044_date_change_03,tpl3_src044_none_01,3,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl3_src044_date_change_03.png,processed/tpl3_src044_date_change_03.png
tpl3_src044_text_insert_04,tpl3_src044_none_01,3,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl3_src044_text_insert_04.png,processed/tpl3_src044_text_insert_04.png
tpl3_src045_none_01,tpl3_src045_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src045_none_01.png,raw/tpl3_src045_none_01.png
tpl3_src045_crop_01,tpl3_src045_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src045_crop_01.png,processed/tpl3_src045_crop_01.png
tpl3_src045_recompress_02,tpl3_src045_none_01,3,original_transformed,recompress,no,no,no,400,800,PNG,57,tpl3_src045_recompress_02.png,processed/tpl3_src045_recompress_02.png
tpl3_src045_text_remove_03,tpl3_src045_none_01,3,synthetic_fake,text_remove,no,no,no,400,800,PNG,95,tpl3_src045_text_remove_03.png,processed/tpl3_src045_text_remove_03.png
tpl3_src045_font_alter_04,tpl3_src045_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src045_font_alter_04.png,processed/tpl3_src045_font_alter_04.png
tpl3_src046_none_01,tpl3_src046_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src046_none_01.png,raw/tpl3_src046_none_01.png
tpl3_src046_crop_01,tpl3_src046_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src046_crop_01.png,processed/tpl3_src046_crop_01.png
tpl3_src046_resize_02,tpl3_src046_none_01,3,original_transformed,resize,no,no,no,400,800,PNG,95,tpl3_src046_resize_02.png,processed/tpl3_src046_resize_02.png
tpl3_src046_amount_change_03,tpl3_src046_none_01,3,synthetic_fake,amount_change,yes,no,no,400,800,PNG,95,tpl3_src046_amount_change_03.png,processed/tpl3_src046_amount_change_03.png
tpl3_src046_text_insert_04,tpl3_src046_none_01,3,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl3_src046_text_insert_04.png,processed/tpl3_src046_text_insert_04.png
tpl3_src047_none_01,tpl3_src047_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src047_none_01.png,raw/tpl3_src047_none_01.png
tpl3_src047_recompress_01,tpl3_src047_none_01,3,original_transformed,recompress,no,no,no,400,800,PNG,68,tpl3_src047_recompress_01.png,processed/tpl3_src047_recompress_01.png
tpl3_src047_amount_change_02,tpl3_src047_none_01,3,synthetic_fake,amount_change,yes,no,no,400,800,PNG,95,tpl3_src047_amount_change_02.png,processed/tpl3_src047_amount_change_02.png
tpl3_src047_text_insert_03,tpl3_src047_none_01,3,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl3_src047_text_insert_03.png,processed/tpl3_src047_text_insert_03.png
tpl3_src047_text_remove_04,tpl3_src047_none_01,3,synthetic_fake,text_remove,no,no,no,400,800,PNG,95,tpl3_src047_text_remove_04.png,processed/tpl3_src047_text_remove_04.png
tpl3_src048_none_01,tpl3_src048_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src048_none_01.png,raw/tpl3_src048_none_01.png
tpl3_src048_transaction_id_change_01,tpl3_src048_none_01,3,synthetic_fake,transaction_id_change,no,no,yes,400,800,PNG,95,tpl3_src048_transaction_id_change_01.png,processed/tpl3_src048_transaction_id_change_01.png
tpl3_src048_resize_02,tpl3_src048_none_01,3,original_transformed,resize,no,no,no,400,800,PNG,95,tpl3_src048_resize_02.png,processed/tpl3_src048_resize_02.png
tpl3_src048_date_change_03,tpl3_src048_none_01,3,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl3_src048_date_change_03.png,processed/tpl3_src048_date_change_03.png
tpl3_src048_amount_change_04,tpl3_src048_none_01,3,synthetic_fake,amount_change,yes,no,no,400,800,PNG,95,tpl3_src048_amount_change_04.png,processed/tpl3_src048_amount_change_04.png
tpl3_src049_none_01,tpl3_src049_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src049_none_01.png,raw/tpl3_src049_none_01.png
tpl3_src049_resize_01,tpl3_src049_none_01,3,original_transformed,resize,no,no,no,400,800,PNG,95,tpl3_src049_resize_01.png,processed/tpl3_src049_resize_01.png
tpl3_src049_amount_change_02,tpl3_src049_none_01,3,synthetic_fake,amount_change,yes,no,no,400,800,PNG,95,tpl3_src049_amount_change_02.png,processed/tpl3_src049_amount_change_02.png
tpl3_src049_font_alter_03,tpl3_src049_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src049_font_alter_03.png,processed/tpl3_src049_font_alter_03.png
tpl3_src049_text_remove_04,tpl3_src049_none_01,3,synthetic_fake,text_remove,no,no,no,400,800,PNG,95,tpl3_src049_text_remove_04.png,processed/tpl3_src049_text_remove_04.png
tpl3_src050_none_01,tpl3_src050_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src050_none_01.png,raw/tpl3_src050_none_01.png
tpl3_src050_text_insert_01,tpl3_src050_none_01,3,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl3_src050_text_insert_01.png,processed/tpl3_src050_text_insert_01.png
tpl3_src050_date_change_02,tpl3_src050_none_01,3,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl3_src050_date_change_02.png,processed/tpl3_src050_date_change_02.png
tpl3_src050_crop_03,tpl3_src050_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src050_crop_03.png,processed/tpl3_src050_crop_03.png
tpl3_src050_font_alter_04,tpl3_src050_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src050_font_alter_04.png,processed/tpl3_src050_font_alter_04.png
tpl3_src051_none_01,tpl3_src051_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src051_none_01.png,raw/tpl3_src051_none_01.png
tpl3_src051_text_insert_01,tpl3_src051_none_01,3,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl3_src051_text_insert_01.png,processed/tpl3_src051_text_insert_01.png
tpl3_src051_transaction_id_change_02,tpl3_src051_none_01,3,synthetic_fake,transaction_id_change,no,no,yes,400,800,PNG,95,tpl3_src051_transaction_id_change_02.png,processed/tpl3_src051_transaction_id_change_02.png
tpl3_src051_recompress_03,tpl3_src051_none_01,3,original_transformed,recompress,no,no,no,400,800,PNG,50,tpl3_src051_recompress_03.png,processed/tpl3_src051_recompress_03.png
tpl3_src051_font_alter_04,tpl3_src051_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src051_font_alter_04.png,processed/tpl3_src051_font_alter_04.png
tpl3_src052_none_01,tpl3_src052_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src052_none_01.png,raw/tpl3_src052_none_01.png
tpl3_src052_text_remove_01,tpl3_src052_none_01,3,synthetic_fake,text_remove,no,no,yes,400,800,PNG,95,tpl3_src052_text_remove_01.png,processed/tpl3_src052_text_remove_01.png
tpl3_src052_crop_02,tpl3_src052_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src052_crop_02.png,processed/tpl3_src052_crop_02.png
tpl3_src052_text_insert_03,tpl3_src052_none_01,3,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl3_src052_text_insert_03.png,processed/tpl3_src052_text_insert_03.png
tpl3_src052_font_alter_04,tpl3_src052_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src052_font_alter_04.png,processed/tpl3_src052_font_alter_04.png
tpl3_src053_none_01,tpl3_src053_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src053_none_01.png,raw/tpl3_src053_none_01.png
tpl3_src053_text_remove_01,tpl3_src053_none_01,3,synthetic_fake,text_remove,no,no,yes,400,800,PNG,95,tpl3_src053_text_remove_01.png,processed/tpl3_src053_text_remove_01.png
tpl3_src053_date_change_02,tpl3_src053_none_01,3,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl3_src053_date_change_02.png,processed/tpl3_src053_date_change_02.png
tpl3_src053_crop_03,tpl3_src053_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src053_crop_03.png,processed/tpl3_src053_crop_03.png
tpl3_src053_recompress_04,tpl3_src053_none_01,3,original_transformed,recompress,no,no,no,400,800,PNG,66,tpl3_src053_recompress_04.png,processed/tpl3_src053_recompress_04.png
tpl3_src054_none_01,tpl3_src054_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src054_none_01.png,raw/tpl3_src054_none_01.png
tpl3_src054_font_alter_01,tpl3_src054_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src054_font_alter_01.png,processed/tpl3_src054_font_alter_01.png
tpl3_src054_amount_change_02,tpl3_src054_none_01,3,synthetic_fake,amount_change,yes,no,no,400,800,PNG,95,tpl3_src054_amount_change_02.png,processed/tpl3_src054_amount_change_02.png
tpl3_src054_crop_03,tpl3_src054_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src054_crop_03.png,processed/tpl3_src054_crop_03.png
tpl3_src054_text_insert_04,tpl3_src054_none_01,3,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl3_src054_text_insert_04.png,processed/tpl3_src054_text_insert_04.png
tpl3_src055_none_01,tpl3_src055_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src055_none_01.png,raw/tpl3_src055_none_01.png
tpl3_src055_transaction_id_change_01,tpl3_src055_none_01,3,synthetic_fake,transaction_id_change,no,no,yes,400,800,PNG,95,tpl3_src055_transaction_id_change_01.png,processed/tpl3_src055_transaction_id_change_01.png
tpl3_src055_crop_02,tpl3_src055_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src055_crop_02.png,processed/tpl3_src055_crop_02.png
tpl3_src055_date_change_03,tpl3_src055_none_01,3,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl3_src055_date_change_03.png,processed/tpl3_src055_date_change_03.png
tpl3_src055_font_alter_04,tpl3_src055_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src055_font_alter_04.png,processed/tpl3_src055_font_alter_04.png
tpl3_src056_none_01,tpl3_src056_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src056_none_01.png,raw/tpl3_src056_none_01.png
tpl3_src056_amount_change_01,tpl3_src056_none_01,3,synthetic_fake,amount_change,yes,no,no,400,800,PNG,95,tpl3_src056_amount_change_01.png,processed/tpl3_src056_amount_change_01.png
tpl3_src056_resize_02,tpl3_src056_none_01,3,original_transformed,resize,no,no,no,400,800,PNG,95,tpl3_src056_resize_02.png,processed/tpl3_src056_resize_02.png
tpl3_src056_crop_03,tpl3_src056_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src056_crop_03.png,processed/tpl3_src056_crop_03.png
tpl3_src056_transaction_id_change_04,tpl3_src056_none_01,3,synthetic_fake,transaction_id_change,no,no,yes,400,800,PNG,95,tpl3_src056_transaction_id_change_04.png,processed/tpl3_src056_transaction_id_change_04.png
tpl3_src057_none_01,tpl3_src057_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src057_none_01.png,raw/tpl3_src057_none_01.png
tpl3_src057_crop_01,tpl3_src057_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src057_crop_01.png,processed/tpl3_src057_crop_01.png
tpl3_src057_resize_02,tpl3_src057_none_01,3,original_transformed,resize,no,no,no,400,800,PNG,95,tpl3_src057_resize_02.png,processed/tpl3_src057_resize_02.png
tpl3_src057_text_remove_03,tpl3_src057_none_01,3,synthetic_fake,text_remove,no,no,yes,400,800,PNG,95,tpl3_src057_text_remove_03.png,processed/tpl3_src057_text_remove_03.png
tpl3_src057_date_change_04,tpl3_src057_none_01,3,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl3_src057_date_change_04.png,processed/tpl3_src057_date_change_04.png
tpl3_src058_none_01,tpl3_src058_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src058_none_01.png,raw/tpl3_src058_none_01.png
tpl3_src058_text_insert_01,tpl3_src058_none_01,3,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl3_src058_text_insert_01.png,processed/tpl3_src058_text_insert_01.png
tpl3_src058_crop_02,tpl3_src058_none_01,3,synthetic_fake,crop,no,no,no,400,800,PNG,95,tpl3_src058_crop_02.png,processed/tpl3_src058_crop_02.png
tpl3_src058_font_alter_03,tpl3_src058_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src058_font_alter_03.png,processed/tpl3_src058_font_alter_03.png
tpl3_src058_date_change_04,tpl3_src058_none_01,3,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl3_src058_date_change_04.png,processed/tpl3_src058_date_change_04.png
tpl3_src059_none_01,tpl3_src059_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src059_none_01.png,raw/tpl3_src059_none_01.png
tpl3_src059_recompress_01,tpl3_src059_none_01,3,original_transformed,recompress,no,no,no,400,800,PNG,64,tpl3_src059_recompress_01.png,processed/tpl3_src059_recompress_01.png
tpl3_src059_font_alter_02,tpl3_src059_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src059_font_alter_02.png,processed/tpl3_src059_font_alter_02.png
tpl3_src059_transaction_id_change_03,tpl3_src059_none_01,3,synthetic_fake,transaction_id_change,no,no,yes,400,800,PNG,95,tpl3_src059_transaction_id_change_03.png,processed/tpl3_src059_transaction_id_change_03.png
tpl3_src059_resize_04,tpl3_src059_none_01,3,original_transformed,resize,no,no,no,400,800,PNG,95,tpl3_src059_resize_04.png,processed/tpl3_src059_resize_04.png
tpl3_src060_none_01,tpl3_src060_none_01,3,original,none,no,no,no,400,800,PNG,95,tpl3_src060_none_01.png,raw/tpl3_src060_none_01.png
tpl3_src060_transaction_id_change_01,tpl3_src060_none_01,3,synthetic_fake,transaction_id_change,no,no,yes,400,800,PNG,95,tpl3_src060_transaction_id_change_01.png,processed/tpl3_src060_transaction_id_change_01.png
tpl3_src060_text_insert_02,tpl3_src060_none_01,3,synthetic_fake,text_insert,no,no,no,400,800,PNG,95,tpl3_src060_text_insert_02.png,processed/tpl3_src060_text_insert_02.png
tpl3_src060_date_change_03,tpl3_src060_none_01,3,synthetic_fake,date_change,no,yes,no,400,800,PNG,95,tpl3_src060_date_change_03.png,processed/tpl3_src060_date_change_03.png
tpl3_src060_font_alter_04,tpl3_src060_none_01,3,synthetic_fake,font_alter,no,no,no,400,800,PNG,95,tpl3_src060_font_alter_04.png,processed/tpl3_src060_font_alter_04.png
